Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
33037709,04/01/2016 12:00:00 AM,04/15/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,85 EASTERN PARKWAY,EASTERN PARKWAY,UNDERHILL AVENUE,WASHINGTON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,05/01/2016 07:29:32 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/15/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,993682,184350,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.672669889004716,-73.96599788275456,"(40.672669889004716, -73.96599788275456)"
33038751,04/01/2016 12:00:00 AM,04/18/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),10002,38 GOUVERNEUR STREET,GOUVERNEUR STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,05/01/2016 10:10:01 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/18/2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,988786,199038,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.712988914530655,-73.98363794574871,"(40.712988914530655, -73.98363794574871)"
33033465,04/01/2016 12:00:00 AM,04/12/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Cat,3+ Family Apartment Building,10029,2201 1 AVENUE,1 AVENUE,EAST 112 STREET,EAST 114 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,05/01/2016 08:29:17 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/12/2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1001762,228623,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79417603681146,-73.93675446451017,"(40.79417603681146, -73.93675446451017)"
33039705,04/01/2016 12:00:00 AM,04/13/2016 03:00:39 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11233,838 HANCOCK STREET,HANCOCK STREET,RALPH AVENUE,HOWARD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,05/01/2016 08:31:06 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/13/2016 03:00:39 PM,03 BROOKLYN,BROOKLYN,1005893,189124,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68575200091536,-73.9219622267452,"(40.68575200091536, -73.9219622267452)"
33037007,04/01/2016 12:00:00 AM,04/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11358,33-11 162 STREET,162 STREET,33 AVENUE,35 AVENUE,,,ADDRESS,Flushing,,N/A,Closed,05/01/2016 06:14:44 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/14/2016 12:00:00 AM,07 QUEENS,QUEENS,1038821,218983,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76756571015362,-73.80299247931548,"(40.76756571015362, -73.80299247931548)"
33033754,04/01/2016 12:00:00 AM,04/13/2016 02:04:28 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11237,367 WEIRFIELD STREET,WEIRFIELD STREET,IRVING AVENUE,WYCKOFF AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,05/01/2016 01:35:24 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/13/2016 02:04:28 PM,04 BROOKLYN,BROOKLYN,1010039,192607,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.695300919163614,-73.90699974673468,"(40.695300919163614, -73.90699974673468)"
33039730,04/01/2016 12:00:00 AM,04/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11354,150-14 32ND AVENUE,32ND AVENUE,,,,,LATLONG,FLUSHING,,N/A,Closed,05/01/2016 10:42:25 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/14/2016 12:00:00 AM,Unspecified QUEENS,QUEENS,1035450,219871,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77002320029094,-73.81515537093479,"(40.77002320029094, -73.81515537093479)"
33025717,04/01/2016 12:00:00 AM,04/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,289 IRVING AVENUE,IRVING AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,05/01/2016 01:37:56 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/14/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1007810,194185,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69963837453586,-73.9150324381757,"(40.69963837453586, -73.9150324381757)"
33031512,04/01/2016 12:00:00 AM,04/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,293 IRVING AVENUE,IRVING AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,05/01/2016 01:36:51 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/14/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1007850,194156,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69955866976068,-73.91488828256477,"(40.69955866976068, -73.91488828256477)"
33032674,04/01/2016 12:00:00 AM,04/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,283 IRVING AVENUE,IRVING AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,05/01/2016 01:38:56 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/14/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1007750,194231,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69976479327139,-73.91524866351519,"(40.69976479327139, -73.91524866351519)"
33038605,04/01/2016 12:00:00 AM,04/11/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),11207,2952 FULTON STREET,FULTON STREET,ASHFORD STREET,CLEVELAND STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,05/01/2016 11:17:33 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/11/2016 12:00:00 AM,05 BROOKLYN,BROOKLYN,1015911,186876,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67955159225693,-73.88585110240007,"(40.67955159225693, -73.88585110240007)"
33039417,04/01/2016 12:00:00 AM,04/11/2016 01:53:17 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,11385,605 ONDERDONK AVENUE,ONDERDONK AVENUE,GROVE STREET,LINDEN STREET,,,ADDRESS,Ridgewood,,N/A,Closed,05/01/2016 01:19:28 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/11/2016 01:53:17 PM,05 QUEENS,QUEENS,1009529,196121,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70494749413049,-73.90882571698293,"(40.70494749413049, -73.90882571698293)"
33035089,04/01/2016 12:00:00 AM,04/11/2016 02:18:02 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10466,721 EAST  223 STREET,EAST  223 STREET,WHITE PLAINS ROAD,BARNES AVENUE,,,ADDRESS,BRONX,,N/A,Closed,05/01/2016 04:44:03 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/11/2016 02:18:02 PM,12 BRONX,BRONX,1022878,262140,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88610324073406,-73.8602999339372,"(40.88610324073406, -73.8602999339372)"
33039739,04/01/2016 12:00:00 AM,04/11/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11201,,,,,GOLD STREET,CONCORD STREET,INTERSECTION,BROOKLYN,,N/A,Closed,05/01/2016 12:47:20 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/11/2016 12:00:00 AM,02 BROOKLYN,BROOKLYN,988931,193410,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69754130493902,-73.9831188206051,"(40.69754130493902, -73.9831188206051)"
33038752,04/01/2016 12:00:00 AM,04/08/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11207,1050 DECATUR STREET,DECATUR STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,05/01/2016 11:05:49 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/08/2016 12:00:00 AM,04 BROOKLYN,BROOKLYN,1009129,189202,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.685957588630835,-73.91029395974621,"(40.685957588630835, -73.91029395974621)"
33037051,04/01/2016 12:00:00 AM,04/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Mixed Use Building,10038,374 PEARL STREET,PEARL STREET,AVENUE OF THE FINEST,ST JAMES PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,05/01/2016 10:03:54 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/14/2016 12:00:00 AM,03 MANHATTAN,MANHATTAN,983998,198115,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71045665825773,-74.00090896847634,"(40.71045665825773, -74.00090896847634)"
33034301,04/01/2016 12:00:00 AM,04/12/2016 03:15:14 PM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Cat,3+ Family Apartment Building,10016,111 EAST   30 STREET,EAST   30 STREET,PARK AVENUE SOUTH,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,05/01/2016 04:37:15 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/12/2016 03:15:14 PM,05 MANHATTAN,MANHATTAN,989096,210442,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74428994545935,-73.98251151512497,"(40.74428994545935, -73.98251151512497)"
33033749,04/01/2016 12:00:00 AM,04/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11375,72-14 DANE PLACE,DANE PLACE,EXETER STREET,FLEET STREET,,,ADDRESS,Forest Hills,,N/A,Closed,05/01/2016 02:10:03 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/14/2016 12:00:00 AM,06 QUEENS,QUEENS,1024194,201744,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72032722091023,-73.85589987919269,"(40.72032722091023, -73.85589987919269)"
33033700,04/01/2016 12:00:00 AM,04/06/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10458,2454 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST 187 STREET,EAST 188 STREET,,,ADDRESS,BRONX,,N/A,Closed,05/01/2016 05:51:02 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/06/2016 12:00:00 AM,05 BRONX,BRONX,1013166,252800,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.860504996166966,-73.89546413199993,"(40.860504996166966, -73.89546413199993)"
33035110,04/01/2016 12:00:00 AM,04/06/2016 09:21:17 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10457,1904 CROTONA AVENUE,CROTONA AVENUE,,,,,LATLONG,BRONX,,N/A,Closed,05/01/2016 10:54:20 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/06/2016 09:21:17 AM,Unspecified BRONX,BRONX,1014231,246948,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84443945430391,-73.89164016441731,"(40.84443945430391, -73.89164016441731)"
33039737,04/01/2016 12:00:00 AM,04/06/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10455,876 EAST  156 STREET,EAST  156 STREET,HEWITT PLACE,DAWSON STREET,,,ADDRESS,BRONX,,N/A,Closed,05/01/2016 10:49:17 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/06/2016 12:00:00 AM,02 BRONX,BRONX,1011550,236972,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81706690920669,-73.9013706470942,"(40.81706690920669, -73.9013706470942)"
33039637,04/01/2016 12:00:00 AM,04/08/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),10025,,,,,BROADWAY,WEST 111 STREET,INTERSECTION,NEW YORK,,N/A,Closed,05/01/2016 04:08:30 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/08/2016 12:00:00 AM,09 MANHATTAN,MANHATTAN,993603,232499,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80482700063083,-73.96621573139899,"(40.80482700063083, -73.96621573139899)"
33039516,04/01/2016 12:00:00 AM,04/06/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10474,860 BRYANT AVENUE,BRYANT AVENUE,LAFAYETTE AVENUE,SENECA AVENUE,,,ADDRESS,BRONX,,N/A,Closed,05/01/2016 02:02:24 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/06/2016 12:00:00 AM,02 BRONX,BRONX,1015648,237503,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81851073885438,-73.88656293694879,"(40.81851073885438, -73.88656293694879)"
33038787,04/01/2016 12:00:00 AM,04/07/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11433,168-22 106 AVENUE,106 AVENUE,MERRICK BOULEVARD,169 STREET,,,ADDRESS,Jamaica,,N/A,Closed,05/01/2016 10:12:24 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,04/07/2016 12:00:00 AM,12 QUEENS,QUEENS,1042867,194520,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.700395093724104,-73.78859914441364,"(40.700395093724104, -73.78859914441364)"
